tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,tip_amount,total_amount
1611060047,1611060623,1,1.4,Sutton Place/Turtle Bay North,Midtown South,Credit Card,8.0,2.25,13.55
1611848201,1611849812,1,10.19,Lincoln Square East,Washington Heights South,Cash,21.0,0.0,24.3
1611872418,1611872845,1,2.04,Lenox Hill West,East Harlem North,Cash,8.0,0.0,11.8
1609758704,1609759317,1,0.58,Lenox Hill West,Upper East Side South,Cash,7.5,0.0,10.8
1611070011,1611070952,1,2.5,Kips Bay,Clinton East,Cash,12.0,0.0,15.3
1611057819,1611059272,1,3.0,Penn Station/Madison Sq West,Two Bridges/Seward Park,No charge,16.5,0.0,19.8
1609938875,1609939753,1,1.58,Midtown North,Lenox Hill East,Credit Card,10.5,2.76,16.56
1610207322,1610207633,1,1.08,Midtown Center,Clinton West,Credit Card,6.0,1.86,11.16
1610621983,1610622463,1,1.08,Lincoln Square East,Upper East Side South,Credit Card,7.0,2.06,12.36
1610620954,1610621270,1,1.17,Times Sq/Theatre District,Penn Station/Madison Sq West,Credit Card,6.0,1.86,11.16
1611154322,1611155121,1,2.4,Seaport,Greenwich Village North,Credit Card,11.0,3.55,17.85
1611233176,1611233465,2,1.0,Upper East Side South,Yorkville East,Credit Card,5.5,0.5,9.3
1610216019,1610217495,1,7.6,West Village,Sunset Park West,Credit Card,25.0,7.05,42.47
1609667599,1609667814,1,0.62,Kips Bay,Gramercy,Credit Card,4.5,1.17,8.97
1609621063,1609622101,1,2.82,Times Sq/Theatre District,Lenox Hill East,Cash,13.5,0.0,17.3
1610846640,1610848258,1,5.92,Union Sq,East Harlem North,Cash,23.0,0.0,26.8
1609531332,1609531829,1,0.91,Murray Hill,UN/Turtle Bay South,Cash,7.0,0.0,10.8
1610290682,1610291642,1,1.79,West Village,Little Italy/NoLiTa,Credit Card,11.5,2.96,17.76
1610646196,1610646410,3,0.88,Upper West Side North,Lincoln Square East,Credit Card,5.0,1.86,11.16
1611913223,1611914302,5,3.66,Sunnyside,Lenox Hill West,Credit Card,14.5,5.0,22.8
1611238353,1611238665,1,1.1,Midtown South,Greenwich Village North,Credit Card,6.0,1.0,10.3
1610575048,1610575415,1,1.5,Penn Station/Madison Sq West,Midtown North,Credit Card,7.0,2.15,12.95
1609803235,1609803366,1,0.7,East Harlem South,East Harlem South,Cash,4.0,0.0,5.3
1610712035,1610712506,2,0.9,Greenwich Village North,Meatpacking/West Village West,Credit Card,7.0,2.05,12.35
1610990681,1610991194,1,1.1,Midtown East,Lincoln Square East,Credit Card,7.0,2.0,12.3
1609957308,1609957889,1,1.8,Lenox Hill East,Upper East Side North,Cash,8.5,0.0,12.8
1611305325,1611305459,1,0.5,Murray Hill,Murray Hill,Credit Card,4.0,1.1,8.4
1609773615,1609774218,6,1.7,Lincoln Square East,Garment District,Credit Card,8.5,2.36,14.16
1611317136,1611317873,2,2.6,Garment District,SoHo,Credit Card,11.0,1.0,15.3
1609944423,1609944564,5,0.5,Times Sq/Theatre District,Midtown North,Cash,4.0,0.0,7.3
1611673854,1611674250,1,1.02,Yorkville East,Lenox Hill West,Credit Card,6.5,1.0,10.8
1610728377,1610728471,4,0.48,Lenox Hill West,Lenox Hill West,Credit Card,3.5,1.56,9.36
1610643754,1610644893,1,3.47,Lenox Hill East,Flatiron,Credit Card,16.0,2.0,22.3
1609595520,1609595869,1,1.14,Flatiron,East Chelsea,Credit Card,6.5,1.0,10.8
1609974196,1609974266,1,0.5,Lenox Hill East,Lenox Hill East,Credit Card,3.5,1.45,8.75
1611647448,1611647761,3,1.05,Upper West Side North,Lincoln Square East,Credit Card,6.0,1.86,11.16
1610608059,1610608249,1,0.9,Garment District,Midtown North,Credit Card,5.0,1.0,9.3
1610201948,1610203781,2,4.7,Old Astoria,Clinton East,No charge,21.5,0.0,24.8
1611584874,1611585524,1,1.51,Upper West Side North,Manhattan Valley,Cash,9.0,0.0,12.3
1611926786,1611928894,1,17.51,TriBeCa/Civic Center,Port Richmond,Credit Card,49.0,10.0,79.54
1611137859,1611138474,1,2.44,Midtown Center,Union Sq,Credit Card,10.0,1.5,14.8
1610883890,1610884559,1,0.0,Union Sq,Upper East Side North,Credit Card,11.0,2.86,17.16
1611070084,1611071052,1,2.37,East Harlem North,Manhattan Valley,Credit Card,12.5,3.99,17.29
1609794677,1609794951,1,1.4,Lenox Hill West,Midtown East,Credit Card,6.5,3.0,13.3
1612044616,1612046018,2,15.4,JFK Airport,East Williamsburg,Credit Card,42.0,8.65,51.95
1612009819,1612010817,0,3.8,Union Sq,Upper East Side North,Credit Card,15.0,3.65,21.95
1611919189,1611919403,1,0.5,Upper East Side South,Lenox Hill East,Credit Card,4.5,1.56,9.36
1609707538,1609707756,1,1.65,Upper East Side South,East Harlem South,Cash,6.5,0.0,10.3
1610045632,1610045955,1,1.04,UN/Turtle Bay South,Kips Bay,Credit Card,6.0,2.06,12.36
1609746271,1609746724,1,2.26,TriBeCa/Civic Center,Midtown South,Credit Card,8.5,2.36,14.16
1611441869,1611443840,1,9.8,Upper West Side North,Bushwick South,Cash,31.0,0.0,34.8
1609931086,1609931487,1,1.17,Lincoln Square East,Upper West Side South,Credit Card,6.5,1.96,11.76
1611822823,1611823237,1,1.12,Lenox Hill East,Upper East Side South,Credit Card,6.5,3.0,12.8
1611080793,1611081166,1,1.44,East Chelsea,Union Sq,Credit Card,7.0,2.82,14.12
1610278218,1610278533,1,1.54,Midtown East,Upper East Side North,Cash,6.5,0.0,9.8
1610874847,1610875171,2,1.1,Upper West Side South,Upper West Side North,Cash,6.0,0.0,9.3
1612020457,1612020923,1,1.47,East Harlem North,Central Harlem,Credit Card,7.5,1.66,9.96
1611847879,1611848068,1,0.5,Lincoln Square West,Upper West Side South,Credit Card,4.0,1.46,8.76
1611566810,1611567034,1,0.87,East Chelsea,West Chelsea/Hudson Yards,Credit Card,5.0,1.66,9.96
1610800682,1610800965,1,1.11,East Village,Two Bridges/Seward Park,Credit Card,5.5,2.2,11.0
1610445419,1610446401,1,1.8,Midtown East,Upper East Side North,Credit Card,12.0,3.05,18.35
1609917907,1609918170,1,0.8,Lincoln Square West,Lincoln Square East,Cash,5.0,0.0,8.3
1610284418,1610284665,1,1.68,Morningside Heights,Hamilton Heights,Cash,6.5,0.0,7.3
1611435049,1611435449,2,1.0,Sutton Place/Turtle Bay North,Midtown Center,Credit Card,6.5,2.55,12.85
1611413893,1611414171,1,0.8,Manhattan Valley,Morningside Heights,Credit Card,5.5,1.55,7.85
1611589913,1611590625,1,2.91,Times Sq/Theatre District,UN/Turtle Bay South,Credit Card,10.0,1.51,14.81
1610211105,1610212485,1,3.9,World Trade Center,Red Hook,Credit Card,16.5,0.0,19.8
1610635408,1610635927,2,1.57,Upper East Side South,Upper East Side North,Credit Card,8.5,2.36,14.16
1611840305,1611840467,1,0.5,Upper West Side South,Upper West Side North,Credit Card,4.0,1.25,8.55
1609604207,1609605872,2,18.46,JFK Airport,Central Harlem North,Cash,52.0,0.0,58.92
1612022919,1612023265,1,1.1,Murray Hill,Union Sq,Credit Card,6.0,0.5,9.8
1611748085,1611748772,1,1.6,Upper East Side South,Upper West Side South,Credit Card,9.5,1.0,13.8
1610278773,1610279416,3,2.3,Upper West Side South,Sutton Place/Turtle Bay North,Credit Card,10.0,2.65,15.95
1609477404,1609478906,1,6.02,Lenox Hill East,Melrose South,Cash,23.0,0.0,26.8
1611937603,1611937749,1,0.34,Midtown South,Kips Bay,Credit Card,3.5,1.56,9.36
1612110944,1612113665,1,13.15,JFK Airport,Boerum Hill,Credit Card,42.5,12.99,56.29
1612032452,1612032802,1,1.3,West Village,Penn Station/Madison Sq West,Cash,6.5,0.0,9.8
1610296065,1610298379,1,21.5,JFK Airport,Fordham South,Cash,58.5,0.0,65.42
1609836141,1609836691,1,2.96,Times Sq/Theatre District,SoHo,Credit Card,10.0,2.66,15.96
1610620093,1610621080,1,4.94,Morningside Heights,East Chelsea,Cash,17.5,0.0,20.8
1611568234,1611568355,6,0.57,Clinton East,Lincoln Square East,Credit Card,4.0,1.82,9.12
1610913819,1610914146,6,1.3,Lincoln Square West,Clinton East,Cash,6.5,0.0,10.3
1611827748,1611828166,1,1.2,West Chelsea/Hudson Yards,Clinton East,Credit Card,7.0,3.0,13.3
1610147980,1610148410,1,1.7,Upper West Side South,Yorkville East,Credit Card,7.5,2.25,13.55
1612041542,1612042378,1,2.95,Penn Station/Madison Sq West,Lenox Hill East,Credit Card,12.5,3.26,19.56
1611048314,1611049009,1,2.54,Lincoln Square West,Penn Station/Madison Sq West,Credit Card,10.5,3.0,16.8
1610983291,1610983484,2,0.57,UN/Turtle Bay South,UN/Turtle Bay South,Cash,4.5,0.0,7.8
1610807224,1610807842,1,2.17,Yorkville West,Lincoln Square East,Credit Card,9.5,3.2,16.0
1611579144,1611579460,1,1.04,West Village,East Chelsea,Credit Card,6.0,2.79,12.09
1610114478,1610115257,1,2.17,SoHo,Midtown South,Cash,10.5,0.0,13.8
1610392438,1610393505,2,3.6,Gramercy,Lincoln Square West,Credit Card,14.5,2.5,21.3
1610640266,1610640649,1,0.7,Lincoln Square West,Lincoln Square West,Credit Card,6.0,0.0,9.3
1611731869,1611732562,1,1.49,Penn Station/Madison Sq West,UN/Turtle Bay South,Cash,9.0,0.0,12.3
1611702964,1611703209,2,1.49,TriBeCa/Civic Center,Downtown Brooklyn/MetroTech,Credit Card,6.5,3.09,13.39
1611163336,1611163637,1,0.8,Midtown East,Midtown Center,Credit Card,5.5,1.95,11.75
1610793741,1610793923,1,1.0,Central Park,Central Park,Credit Card,5.5,1.75,10.55
1610961310,1610961511,2,0.8,Lincoln Square West,Clinton West,Cash,5.0,0.0,8.3
1609946976,1609947251,1,1.6,Sutton Place/Turtle Bay North,Gramercy,Cash,6.5,0.0,9.8
1611708416,1611709080,5,4.24,Garment District,Sunnyside,Cash,14.0,0.0,17.8
1612121816,1612122284,2,1.81,Garment District,West Village,Credit Card,8.0,2.26,13.56
1611992101,1611992103,1,0.0,East Harlem North,East Harlem North,Cash,2.5,0.0,3.3
1609676472,1609761425,1,19.23,JFK Airport,Upper West Side South,Credit Card,52.0,11.06,66.36
1609705234,1609705454,1,0.74,East Chelsea,Clinton East,Cash,4.5,0.0,8.3
1610972433,1610972770,1,0.7,Upper East Side North,Lenox Hill West,Credit Card,5.5,1.76,10.56
1610713714,1610713929,0,0.7,Midtown Center,Upper East Side South,Credit Card,4.5,1.95,9.75
1611227203,1611227727,1,2.01,Clinton East,Upper West Side North,Credit Card,8.5,2.0,13.8
1610378669,1610378860,2,0.57,East Harlem South,East Harlem South,Credit Card,4.0,0.96,5.76
1610041340,1610041613,3,0.7,Kips Bay,Murray Hill,Credit Card,5.0,1.65,9.95
1610633689,1610634917,1,3.4,Union Sq,Upper East Side North,Credit Card,15.5,3.75,22.55
1610616456,1610617725,1,3.7,Times Sq/Theatre District,Central Harlem,Credit Card,17.0,4.06,24.36
1610618488,1610619294,2,1.88,Lincoln Square West,Garment District,Credit Card,10.5,0.0,13.8
1611592501,1611593166,1,1.85,Midtown East,Upper East Side North,Credit Card,9.5,2.76,16.56
1611763821,1611764391,1,1.43,Upper East Side South,Sutton Place/Turtle Bay North,Credit Card,8.5,3.84,16.64
1611343908,1611344264,1,1.16,Flatiron,West Village,Credit Card,6.0,2.06,12.36
1611436183,1611436336,2,0.46,Upper West Side South,Upper West Side North,Credit Card,4.0,1.56,9.36
1611686374,1611686385,1,0.34,Central Harlem,Central Harlem,Credit Card,18.0,3.76,22.56
1611425134,1611425503,1,1.0,Manhattan Valley,Bloomingdale,Credit Card,6.0,3.0,9.8
1609468507,1609468713,1,0.88,Lenox Hill East,Upper East Side South,Credit Card,5.0,2.2,11.0
1611856849,1611857160,2,1.02,Greenwich Village North,Kips Bay,Credit Card,5.5,1.96,11.76
1611563905,1611565508,1,4.3,Upper West Side South,Gramercy,Credit Card,18.5,4.35,26.15
1610568004,1610568376,1,0.97,East Village,East Village,Credit Card,6.0,2.94,12.74
1611226562,1611226820,1,0.9,Murray Hill,Union Sq,Credit Card,5.0,2.45,10.75
1611413594,1611413766,1,0.7,Times Sq/Theatre District,Clinton East,Credit Card,4.5,1.17,8.97
1611830936,1611831364,2,1.2,Kips Bay,Gramercy,Credit Card,6.5,1.95,11.75
1611751701,1611752174,1,1.34,Union Sq,Midtown Center,Credit Card,7.0,1.54,11.84
1610009782,1610010090,1,1.4,Upper East Side North,Upper East Side South,Credit Card,6.0,1.86,11.16
1611227234,1611228039,2,2.34,Murray Hill,Upper East Side North,Cash,11.5,0.0,14.8
1610380091,1610380341,1,0.4,Parkchester,West Farms/Bronx River,No charge,4.5,0.0,5.3
1610877276,1610878063,1,2.52,Lenox Hill East,Upper West Side North,Credit Card,11.5,4.44,19.24
1611002115,1611004148,3,15.73,JFK Airport,Flatbush/Ditmas Park,Credit Card,45.5,9.36,56.16
1610442481,1610442984,1,1.7,Gramercy,UN/Turtle Bay South,Cash,7.5,0.0,10.8
1611429428,1611429653,1,1.15,Yorkville West,East Harlem South,Credit Card,5.5,0.0,8.8
1611237720,1611238021,1,1.0,Murray Hill,Union Sq,Credit Card,6.0,1.85,11.15
1610366870,1610367261,3,1.46,Lincoln Square East,Upper East Side South,Credit Card,7.0,2.06,12.36
1609965463,1609966726,1,17.4,LaGuardia Airport,Windsor Terrace,Credit Card,46.5,11.9,59.7
1611425859,1611426220,1,1.74,UN/Turtle Bay South,East Village,Credit Card,7.0,2.0,12.3
1610138108,1610139124,1,4.0,Midtown Center,Greenpoint,Credit Card,15.5,6.35,31.77
1610136477,1610137406,1,4.2,Upper East Side South,East Village,Credit Card,14.5,3.66,21.96
1610127433,1610128003,5,1.75,Upper West Side South,Upper East Side South,Credit Card,8.5,2.56,15.36
1610290636,1610291470,1,3.72,West Village,Sutton Place/Turtle Bay North,Credit Card,13.0,3.26,19.56
1610980196,1610980385,1,1.0,East Harlem South,Upper East Side North,Credit Card,5.0,1.65,9.95
1611664832,1611665484,1,1.88,Union Sq,Clinton East,Credit Card,9.0,1.5,13.8
1611247782,1611248334,1,1.45,Lenox Hill East,Upper East Side North,Credit Card,8.5,3.2,16.0
1611043417,1611044078,1,1.35,Upper West Side South,Upper East Side North,Credit Card,9.0,2.46,14.76
1611086492,1611169965,1,2.52,Gramercy,Lenox Hill West,Credit Card,9.5,3.32,16.62
1610971813,1610972212,1,1.7,Clinton East,Midtown South,Credit Card,7.0,2.55,12.85
1611321558,1611321629,1,0.3,Lincoln Square West,Lincoln Square East,Credit Card,3.0,1.25,7.55
1611411217,1611412274,1,4.77,West Village,Upper West Side South,Credit Card,18.0,4.26,25.56
1611828834,1611829122,1,0.72,Lenox Hill West,Lenox Hill West,Cash,5.0,0.0,8.3
1610361109,1610362199,5,2.58,Yorkville East,Midtown East,Credit Card,13.5,3.36,20.16
1611353761,1611354754,1,3.44,East Village,Clinton East,Credit Card,14.0,3.56,21.36
1609785122,1609785851,1,2.95,Upper West Side North,Sutton Place/Turtle Bay North,Credit Card,11.5,3.95,19.75
1612015251,1612015879,1,2.13,East Harlem South,Mott Haven/Port Morris,Cash,9.5,0.0,10.3
1611034383,1611035758,1,17.77,JFK Airport,Schuylerville/Edgewater Park,Credit Card,47.0,13.6,68.02
1610468725,1610470625,1,5.29,Upper West Side South,Long Island City/Hunters Point,Cash,23.0,0.0,27.3
1610366786,1610366918,2,0.4,Yorkville East,Yorkville East,Cash,3.5,0.0,6.8
1610046760,1610046967,2,0.9,Midtown East,Lenox Hill West,Credit Card,4.5,2.2,11.0
1611044311,1611044757,1,1.25,Central Park,Midtown East,Credit Card,7.0,1.03,11.33
1611849757,1611850217,1,0.7,Upper East Side South,Lenox Hill East,Credit Card,6.5,2.15,12.95
1609627458,1609628161,1,2.19,Clinton East,Gramercy,Credit Card,10.0,2.76,16.56
1610701965,1610702835,2,4.46,Washington Heights South,Upper West Side North,Cash,15.5,0.0,18.8
1611151330,1611151677,1,1.08,Central Park,Upper West Side South,Credit Card,6.0,1.4,10.7
1612028603,1612030658,5,16.95,JFK Airport,Roosevelt Island,Cash,52.0,0.0,52.8
1610282454,1610282552,1,0.73,Gramercy,Kips Bay,Credit Card,4.0,2.19,9.49
1609767888,1609768930,1,3.1,Upper West Side South,East Harlem North,Credit Card,13.5,4.2,21.0
1610181954,1610182864,1,3.8,Manhattan Valley,Midtown South,Cash,14.5,0.0,17.8
1610465954,1610466335,1,0.89,Upper East Side South,Upper East Side South,Cash,6.0,0.0,9.3
1611242772,1611243507,1,2.06,Midtown North,Murray Hill,Credit Card,10.0,3.32,16.62
1611742979,1611743388,1,1.01,East Village,Lower East Side,Credit Card,6.5,1.96,11.76
1610103991,1610105153,6,3.15,UN/Turtle Bay South,Central Park,Credit Card,14.5,4.45,22.25
1611771059,1611771662,1,1.3,Union Sq,East Village,Credit Card,8.0,3.05,15.35
1611411763,1611412172,1,1.2,Lenox Hill East,Yorkville West,Credit Card,7.0,1.7,12.0
1612098445,1612098578,1,0.4,Times Sq/Theatre District,Midtown Center,Credit Card,3.5,5.0,11.8
1610637096,1610638910,4,4.53,Central Harlem,NV,Credit Card,21.0,4.86,29.16
1610368221,1610368906,1,1.88,Upper East Side South,Yorkville East,Credit Card,9.5,3.2,16.0
1609755113,1609756436,1,9.56,LaGuardia Airport,Mount Hope,Cash,30.0,0.0,36.92
1611338010,1611339042,2,3.8,Hudson Sq,Sutton Place/Turtle Bay North,Credit Card,14.5,5.6,24.4
1610383939,1610385290,1,4.0,Upper East Side South,West Village,Credit Card,17.0,6.39,27.69
1610034805,1610035224,1,1.6,Penn Station/Madison Sq West,Midtown Center,Credit Card,7.5,2.7,13.5
1611756903,1611757476,1,1.38,Upper East Side South,East Harlem South,Credit Card,8.0,2.26,13.56
1609678031,1609678387,1,0.74,Clinton West,Times Sq/Theatre District,Credit Card,6.0,2.79,12.09
1609964603,1609964995,1,1.34,Lincoln Square West,West Chelsea/Hudson Yards,Credit Card,7.0,1.0,11.8
1610635893,1610636910,1,3.06,Times Sq/Theatre District,Upper West Side North,Credit Card,13.0,3.26,19.56
1611860254,1611860684,1,1.73,Lincoln Square West,Upper West Side North,Credit Card,7.5,1.77,13.57
1611055887,1611056131,1,0.74,Lenox Hill West,Lenox Hill East,Cash,5.0,0.0,8.3
1610116825,1610118115,1,4.26,Penn Station/Madison Sq West,Upper East Side North,Credit Card,18.0,4.26,25.56
1611569898,1611570264,1,0.6,Yorkville East,Upper East Side North,Credit Card,5.5,0.88,9.68
1609671474,1609672080,1,1.69,East Chelsea,Union Sq,Credit Card,8.5,2.36,14.16
1610022604,1610023091,2,1.08,Lenox Hill East,Midtown East,Credit Card,7.0,2.06,12.36
1610488189,1610488323,1,0.4,Bloomingdale,Morningside Heights,Credit Card,4.0,1.3,6.6
1610629506,1610629715,1,0.9,Murray Hill,Midtown Center,Credit Card,5.0,1.0,9.3
1609678430,1609679287,1,5.37,Manhattan Valley,Meatpacking/West Village West,Credit Card,18.0,3.2,24.5
1609517042,1609517214,1,0.49,UN/Turtle Bay South,Midtown East,Credit Card,4.0,1.46,8.76
1609586703,1609587161,1,1.33,UN/Turtle Bay South,Clinton East,Credit Card,7.0,2.06,12.36
1611928021,1611928906,1,7.2,Astoria,Kew Gardens,Cash,22.0,0.0,22.8
1611088003,1611088412,1,1.75,Upper East Side North,Central Harlem,Cash,7.5,0.0,8.8
1610970461,1610971685,1,4.1,Upper West Side South,Kips Bay,Cash,17.0,0.0,20.3
1609575005,1609575178,1,0.88,East Harlem South,Upper East Side North,Cash,4.5,0.0,7.8
1611676671,1611677344,2,3.31,Lenox Hill East,Kips Bay,Credit Card,12.0,3.06,18.36
1611072072,1611072737,1,1.6,Midtown Center,Lincoln Square East,Credit Card,9.0,2.0,15.3
1611488030,1611488627,1,3.44,Kips Bay,Upper East Side North,Credit Card,11.5,2.96,17.76
1610442150,1610442477,1,1.81,Yorkville West,East Harlem North,Credit Card,7.0,1.25,11.55
1611857324,1611858268,2,2.5,Penn Station/Madison Sq West,East Village,Credit Card,12.0,3.26,19.56
1609961163,1609961611,1,1.82,Midtown East,Stuy Town/Peter Cooper Village,Credit Card,8.0,2.46,14.76
1611345594,1611345863,0,1.6,Clinton East,Upper West Side South,Credit Card,6.5,2.05,12.35
1611279154,1611279347,1,1.0,Times Sq/Theatre District,Penn Station/Madison Sq West,Credit Card,5.0,1.75,10.55
1611069922,1611070566,6,2.54,World Trade Center,Union Sq,Cash,10.0,0.0,13.3
1610620209,1610620317,1,0.5,Upper West Side South,Upper West Side South,Credit Card,3.5,1.35,8.15
1610048693,1610048879,2,0.6,Flatiron,West Village,Credit Card,4.5,0.0,8.3
1610304184,1610304526,1,1.17,Flatiron,West Chelsea/Hudson Yards,Credit Card,6.0,1.75,11.05
1609770580,1609771183,1,1.67,West Chelsea/Hudson Yards,Midtown Center,Credit Card,9.0,3.69,15.99
1611219182,1611219685,2,1.0,Lincoln Square East,Midtown Center,Credit Card,7.0,3.05,13.35
1612091245,1612091550,0,0.9,UN/Turtle Bay South,Midtown North,Credit Card,5.5,1.75,10.55
1610737014,1610737177,2,0.3,Upper West Side South,Upper West Side South,Credit Card,4.0,1.7,10.0
1609605075,1609605392,1,1.1,Upper East Side North,Lenox Hill West,Cash,6.0,0.0,9.3
1610039704,1610040043,1,0.81,Lincoln Square East,Lincoln Square West,Credit Card,6.0,2.58,12.88
1611244149,1611244374,1,0.56,Manhattan Valley,Manhattan Valley,Cash,4.5,0.0,5.3
1610040229,1610040798,1,2.5,Clinton East,Upper West Side North,Cash,9.5,0.0,13.8
1610809926,1610810274,2,0.68,Upper East Side North,Yorkville East,Cash,5.5,0.0,8.8
1611224052,1611224377,0,1.0,Union Sq,Greenwich Village South,Credit Card,5.5,1.25,10.05
1611585089,1611585462,1,1.16,Flatiron,West Chelsea/Hudson Yards,Credit Card,6.0,0.0,9.3
1610372632,1610372756,1,0.4,Garment District,East Chelsea,Cash,3.5,0.0,6.8
1611750289,1611750885,1,1.5,Lenox Hill West,Midtown Center,Cash,8.5,0.0,11.8
1611842139,1611843465,2,4.3,Murray Hill,Central Harlem,Credit Card,18.0,0.0,21.3
1610993603,1610994082,1,1.18,Upper East Side South,Upper East Side South,Credit Card,7.0,2.06,12.36
1611274501,1611274779,6,0.9,Melrose South,Central Harlem North,Cash,5.0,0.0,6.3
1609944630,1609945103,1,1.9,Midtown Center,Flatiron,Credit Card,8.0,2.25,13.55
1611691553,1611691771,1,0.46,Yorkville West,Upper East Side South,Cash,4.5,0.0,8.3
1609955701,1609955914,1,0.72,Times Sq/Theatre District,Penn Station/Madison Sq West,Credit Card,4.5,2.2,11.0
1610563315,1610563974,3,1.91,Midtown Center,Gramercy,Credit Card,9.0,2.66,15.96
1609692164,1609692396,1,1.3,Yorkville West,East Harlem North,Cash,5.5,0.0,8.8
1610454945,1610456435,1,3.66,East Village,Upper East Side South,Cash,17.5,0.0,20.8
1611842042,1611842609,1,1.5,Upper East Side South,Lincoln Square East,Credit Card,8.0,2.25,13.55
1609981113,1609981257,1,0.6,Clinton West,Clinton East,Cash,4.0,0.0,7.8
1611239256,1611240011,1,2.04,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,Cash,10.0,0.0,13.3
